,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1431,LINIERS,-34.6448445206008,-58.51632926923015,Mr. Jordan,-34.64335009113888,-58.51230449012325,Burger Joint
1432,LINIERS,-34.6448445206008,-58.51632926923015,Lisandro,-34.64018189114543,-58.521129707116955,Argentinian Restaurant
1433,LINIERS,-34.6448445206008,-58.51632926923015,Moto Roma,-34.63932208571617,-58.515037604118376,Bike Shop
1434,LINIERS,-34.6448445206008,-58.51632926923015,Pizzería El Triángulo,-34.64341177800299,-58.512298912405974,Pizza Place
1435,LINIERS,-34.6448445206008,-58.51632926923015,Plaza Fitness,-34.64812123920548,-58.51348168812435,Gym
1436,LINIERS,-34.6448445206008,-58.51632926923015,Gimnasio Fiorela,-34.651059350375405,-58.51366520183867,Gym / Fitness Center
1437,LINIERS,-34.6448445206008,-58.51632926923015,Alessandro,-34.64750324092354,-58.521364331245415,Ice Cream Shop
1438,LINIERS,-34.6448445206008,-58.51632926923015,Mvseo Rock,-34.63886907271837,-58.51919710636139,Rock Club
1439,LINIERS,-34.6448445206008,-58.51632926923015,Avellino,-34.650752694903964,-58.52074388603256,Pizza Place
1440,LINIERS,-34.6448445206008,-58.51632926923015,Cirene,-34.64890758553405,-58.50890659490079,Dessert Shop
1441,LINIERS,-34.6448445206008,-58.51632926923015,Bonafide,-34.651302676676345,-58.512081162916175,Coffee Shop
1442,VERSALLES,-34.6291732648706,-58.5195956134429,A Fuego Lento,-34.626092785623534,-58.520454584523094,Argentinian Restaurant
1443,VERSALLES,-34.6291732648706,-58.5195956134429,Plaza Ciudad de Banff,-34.628515822841166,-58.52082252502441,Plaza
1444,VERSALLES,-34.6291732648706,-58.5195956134429,La Fábrica,-34.63145913301263,-58.520890710432674,Soccer Field
1445,VERSALLES,-34.6291732648706,-58.5195956134429,Carrefour Express,-34.62761590137688,-58.52438646020859,Market
1446,VERSALLES,-34.6291732648706,-58.5195956134429,Easy,-34.63136956858265,-58.52000161857673,Hardware Store
1447,VERSALLES,-34.6291732648706,-58.5195956134429,Nike,-34.63306726447619,-58.517631333555805,Sporting Goods Shop
1448,VERSALLES,-34.6291732648706,-58.5195956134429,Placita De Los Bomberos,-34.62886590608087,-58.522807811312084,Park
1449,VERSALLES,-34.6291732648706,-58.5195956134429,"Supermercado Chino ""Los Mellizos""",-34.62828721427154,-58.51643207504501,Deli / Bodega
1450,VERSALLES,-34.6291732648706,-58.5195956134429,Kangoo Pet,-34.62835786666667,-58.522919300000005,Veterinarian
1451,VERSALLES,-34.6291732648706,-58.5195956134429,Parada 108 Y 47,-34.626584901192565,-58.52291379766285,Bus Station
1452,VERSALLES,-34.6291732648706,-58.5195956134429,Metrobus - Estación Vélez Sarsfield,-34.63340316197678,-58.51926569201571,Bus Stop
1453,VERSALLES,-34.6291732648706,-58.5195956134429,Supermercado Chino Guang Hui,-34.6283649280245,-58.524174484894154,Grocery Store
1454,VERSALLES,-34.6291732648706,-58.5195956134429,Carrefour,-34.63324696688066,-58.521926454910314,Supermarket
1455,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Reserva Ecológica Costanera Sur,-34.60657910699169,-58.35270166397094,Nature Preserve
1456,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Alvear Icon,-34.610552779894036,-58.361740708351135,Hotel
1457,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Crystal Bar,-34.61055920430053,-58.36165718965531,Hotel Bar
1458,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Parque Micaela Bastidas,-34.61491477071777,-58.35946083068848,Park
1459,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Parque Mujeres Argentinas,-34.607949769678996,-58.3615529537201,Park
1460,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Osaka,-34.61110072223808,-58.36242275371637,Japanese Restaurant
1461,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Faena Hotel Buenos Aires,-34.61373661384038,-58.36198676621548,Hotel
1462,PUERTO MADERO,-34.61007908918095,-58.35467842443035,The Library Lounge,-34.61364786279109,-58.362009161713665,Hotel Bar
1463,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Rojo Tango,-34.613947272312515,-58.36206526012366,Hotel Bar
1464,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Starbucks,-34.61091123086326,-58.3624597251012,Coffee Shop
1465,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Alvear Icon Lobby Bar,-34.610459,-58.361816,Lounge
1466,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Faena Arts Center,-34.61154235764118,-58.36211664060806,Art Gallery
1467,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Pool Bar,-34.61365592985471,-58.36200612323887,Hotel Bar
1468,PUERTO MADERO,-34.61007908918095,-58.35467842443035,El Mercado,-34.613629295631064,-58.361741790326185,Argentinian Restaurant
1469,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Ol'days (Coffee and Deli),-34.6112015185091,-58.3634710677855,Coffee Shop
1470,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Executive Lounge,-34.606541421958,-58.36367187666344,Lounge
1471,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Hilton,-34.60590457843247,-58.3636692533903,Hotel
1472,PUERTO MADERO,-34.61007908918095,-58.35467842443035,El Cabaret,-34.613855,-58.362025,Argentinian Restaurant
1473,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Plaza de la Mujer,-34.60944017065128,-58.362797498702996,Athletics & Sports
1474,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Un Altra Volta,-34.61281294857605,-58.36372575495736,Ice Cream Shop
1475,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Hausbrot,-34.610496205611945,-58.36337031957707,Bakery
1476,PUERTO MADERO,-34.61007908918095,-58.35467842443035,SushiClub,-34.614563199506435,-58.361510537035,Sushi Restaurant
1477,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Pani,-34.6149945391238,-58.36288271871283,Coffee Shop
1478,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Bistró Sur,-34.613673103331706,-58.36199372365248,Bistro
